"GHO","GBDCHILDCAUSES","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","SEX","MGHEREG","Display Value","Numeric","Low","High","Comments"
"MORT_300","CH4","PUBLISHED","2008","EMR","TUN","MONTHS1-59","BTSX","","1.1","1.13712","","",""
"MORT_300","CH4","PUBLISHED","2010","AMR","GTM","MONTHS1-59","BTSX","","1","1.00244","","",""
"MORT_300","CH4","PUBLISHED","2005","AFR","TZA","YEARS0-4","BTSX","","1.2","1.16066","","",""
"MORT_200","CH4","PUBLISHED","2010","AFR","CIV","YEARS0-4","BTSX","","1.1","1.05018","","",""
"MORT_200","CH4","PUBLISHED","2007","SEAR","IND","YEARS0-4","BTSX","","0.2","0.22501","","",""
"MORT_200","CH4","PUBLISHED","2011","SEAR","MMR","DAYS0-27","BTSX","","0","0.00956","","",""
"MORT_200","CH4","PUBLISHED","2010","WPR","NRU","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_100","CH4","PUBLISHED","2008","EMR","QAT","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_100","CH4","PUBLISHED","2010","AMR","CRI","MONTHS1-59","BTSX","","4","4.44983","","",""
"MORT_100","CH4","PUBLISHED","2000","EMR","EGY","YEARS0-4","BTSX","","316","316.00000","","",""
"MORT_300","CH4","PUBLISHED","2013","EUR","DNK","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_100","CH4","PUBLISHED","2004","EUR","ROU","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_100","CH4","PUBLISHED","2008","WPR","VUT","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH4","PUBLISHED","2011","AFR","STP","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_100","CH4","PUBLISHED","2005","","","YEARS0-4","BTSX","WBDCP_EAP","7089","7089.20800","","",""
"MORT_100","CH4","PUBLISHED","2000","AMR","GTM","DAYS0-27","BTSX","","4","4.00000","","",""
"MORT_200","CH4","PUBLISHED","2009","","","YEARS0-4","BTSX","REG7_EMR","0.8","0.76294","","",""
"MORT_200","CH4","PUBLISHED","2000","AFR","SSD","YEARS0-4","BTSX","","2.2","2.19191","","",""
"MORT_300","CH4","PUBLISHED","2012","EUR","ALB","MONTHS1-59","BTSX","","1.2","1.22719","","",""
"MORT_200","CH4","PUBLISHED","2010","WPR","KHM","MONTHS1-59","BTSX","","1.1","1.08730","","",""
"MORT_200","CH4","PUBLISHED","2004","AFR","NAM","YEARS0-4","BTSX","","1.1","1.05077","","",""
"MORT_300","CH4","PUBLISHED","2010","SEAR","IDN","DAYS0-27","BTSX","","0.1","0.06667","","",""
"MORT_300","CH4","PUBLISHED","2013","EMR","ARE","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH4","PUBLISHED","2006","EUR","SMR","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_200","CH4","PUBLISHED","2011","","","YEARS0-4","BTSX","MDG_CCA","0.2","0.17827","","",""
"MORT_300","CH4","PUBLISHED","2013","","","MONTHS1-59","BTSX","REG6_SEAR","1.0","1.01587","","",""
"MORT_100","CH4","PUBLISHED","2009","AFR","GAB","YEARS0-4","BTSX","","55","55.00000","","",""
"MORT_100","CH4","PUBLISHED","2011","","","DAYS0-27","BTSX","REG7_EMR","481","481.00000","","",""
"MORT_100","CH4","PUBLISHED","2001","AFR","TCD","MONTHS1-59","BTSX","","576","576.00000","","",""
"MORT_100","CH4","PUBLISHED","2007","AMR","PAN","MONTHS1-59","BTSX","","8","7.56034","","",""
"MORT_100","CH4","PUBLISHED","2011","WPR","JPN","MONTHS1-59","BTSX","","1","1.20384","","",""
"MORT_100","CH4","PUBLISHED","2012","EMR","TUN","MONTHS1-59","BTSX","","17","17.00000","","",""
"MORT_100","CH4","PUBLISHED","2010","WPR","KHM","MONTHS1-59","BTSX","","376","376.25340","","",""
"MORT_200","CH4","PUBLISHED","2012","AMR","BRB","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_300","CH4","PUBLISHED","2010","AFR","BWA","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH4","PUBLISHED","2006","AMR","HTI","DAYS0-27","BTSX","","0.1","0.05361","","",""
"MORT_200","CH4","PUBLISHED","2006","WPR","MHL","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_300","CH4","PUBLISHED","2001","WPR","KHM","MONTHS1-59","BTSX","","1.9","1.89109","","",""
"MORT_300","CH4","PUBLISHED","2002","AFR","ZWE","DAYS0-27","BTSX","","0","0.03534","","",""
"MORT_300","CH4","PUBLISHED","2005","EUR","LVA","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH4","PUBLISHED","2008","WPR","NRU","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH4","PUBLISHED","2008","AMR","URY","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH4","PUBLISHED","2003","EUR","IRL","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_100","CH4","PUBLISHED","2008","SEAR","MMR","DAYS0-27","BTSX","","9","9.00000","","",""
"MORT_200","CH4","PUBLISHED","2002","EUR","DNK","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_200","CH4","PUBLISHED","2013","WPR","VUT","MONTHS1-59","BTSX","","1","0.98800","","",""
"MORT_100","CH4","PUBLISHED","2013","","","YEARS0-4","BTSX","WBDCP_LAC","1387","1386.81000","","",""
"MORT_200","CH4","PUBLISHED","2006","AFR","BEN","YEARS0-4","BTSX","","1.1","1.12383","","",""
"MORT_300","CH4","PUBLISHED","2002","AFR","BWA","YEARS0-4","BTSX","","0.2","0.20810","","",""
"MORT_300","CH4","PUBLISHED","2004","AFR","TCD","MONTHS1-59","BTSX","","1.1","1.05804","","",""
"MORT_300","CH4","PUBLISHED","2009","","","YEARS0-4","BTSX","UNICEF_MENA","1.1","1.08309","","",""
"MORT_300","CH4","PUBLISHED","2013","EUR","ESP","DAYS0-27","BTSX","","0.1","0.13640","","",""
"MORT_200","CH4","PUBLISHED","2013","","","MONTHS1-59","BTSX","WBINC_UMINC","0.1","0.12004","","",""
"MORT_100","CH4","PUBLISHED","2004","AMR","BOL","DAYS0-27","BTSX","","14","14.00000","","",""
"MORT_200","CH4","PUBLISHED","2004","WPR","PHL","MONTHS1-59","BTSX","","1.1","1.10027","","",""
"MORT_200","CH4","PUBLISHED","2007","EUR","UKR","MONTHS1-59","BTSX","","0.1","0.08965","","",""
"MORT_300","CH4","PUBLISHED","2011","SEAR","MMR","DAYS0-27","BTSX","","0","0.03569","","",""
"MORT_100","CH4","PUBLISHED","2012","WPR","PLW","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH4","PUBLISHED","2000","SEAR","LKA","DAYS0-27","BTSX","","0.1","0.06143","","",""
"MORT_100","CH4","PUBLISHED","2005","AMR","MEX","DAYS0-27","BTSX","","1","0.99032","","",""
"MORT_200","CH4","PUBLISHED","2004","AFR","CAF","MONTHS1-59","BTSX","","1.2","1.20781","","",""
"MORT_100","CH4","PUBLISHED","2000","","","MONTHS1-59","BTSX","WORLD","57507","57507.06000","","",""
"MORT_300","CH4","PUBLISHED","2009","AMR","BRB","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH4","PUBLISHED","2000","","","MONTHS1-59","BTSX","WBDCP_HIINCOME","0","0.02465","","",""
"MORT_300","CH4","PUBLISHED","2003","AFR","ETH","DAYS0-27","BTSX","","0.2","0.15007","","",""
"MORT_300","CH4","PUBLISHED","2006","AFR","CPV","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_100","CH4","PUBLISHED","2010","EMR","LBN","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH4","PUBLISHED","2005","EUR","AZE","DAYS0-27","BTSX","","0","0.00763","","",""
"MORT_100","CH4","PUBLISHED","2001","AMR","COL","DAYS0-27","BTSX","","6","5.74213","","",""
"MORT_200","CH4","PUBLISHED","2004","EUR","CZE","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH4","PUBLISHED","2012","EUR","IRL","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_300","CH4","PUBLISHED","2008","EUR","KGZ","MONTHS1-59","BTSX","","1","1.02941","","",""
"MORT_100","CH4","PUBLISHED","2007","WPR","COK","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_200","CH4","PUBLISHED","2000","AMR","HTI","MONTHS1-59","BTSX","","1.4","1.43726","","",""
"MORT_200","CH4","PUBLISHED","2006","WPR","TON","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH4","PUBLISHED","2008","AFR","MOZ","MONTHS1-59","BTSX","","1.4","1.38800","","",""
"MORT_300","CH4","PUBLISHED","2009","EUR","TKM","MONTHS1-59","BTSX","","0.4","0.42585","","",""
"MORT_100","CH4","PUBLISHED","2000","EUR","BGR","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_200","CH4","PUBLISHED","2006","EUR","FIN","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_100","CH4","PUBLISHED","2004","AMR","URY","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_100","CH4","PUBLISHED","2007","AFR","SYC","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_200","CH4","PUBLISHED","2003","EUR","KAZ","DAYS0-27","BTSX","","0","0.00814","","",""
"MORT_100","CH4","PUBLISHED","2008","WPR","NZL","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_200","CH4","PUBLISHED","2008","EUR","DNK","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_100","CH4","PUBLISHED","2010","WPR","NZL","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH4","PUBLISHED","2003","EUR","GBR","MONTHS1-59","BTSX","","0","0.00195","","",""
"MORT_200","CH4","PUBLISHED","2012","","","YEARS0-4","BTSX","UNICEF_MENA","0.4","0.36559","","",""
"MORT_300","CH4","PUBLISHED","2000","","","DAYS0-27","BTSX","MDG_SOA","0.0","0.04282","","",""
"MORT_200","CH4","PUBLISHED","2011","EUR","ESP","YEARS0-4","BTSX","","0","0.02316","","",""
"MORT_200","CH4","PUBLISHED","2012","WPR","PHL","DAYS0-27","BTSX","","0.1","0.05076","","",""
"MORT_300","CH4","PUBLISHED","2007","AFR","MWI","DAYS0-27","BTSX","","0.2","0.16889","","",""
"MORT_100","CH4","PUBLISHED","2002","EUR","BGR","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_100","CH4","PUBLISHED","2012","SEAR","THA","YEARS0-4","BTSX","","65","65.00000","","",""
"MORT_100","CH4","PUBLISHED","2001","","","DAYS0-27","BTSX","MDG_SEA","215","215.00000","","",""
"MORT_300","CH4","PUBLISHED","2012","","","MONTHS1-59","BTSX","REG7_AMR","1.3","1.33756","","",""
"MORT_300","CH4","PUBLISHED","2005","AFR","MWI","YEARS0-4","BTSX","","0.8","0.83080","","",""
"MORT_300","CH4","PUBLISHED","2005","","","YEARS0-4","BTSX","MDG_NAF","0.6","0.55670","","",""
"MORT_300","CH4","PUBLISHED","2007","AFR","COG","DAYS0-27","BTSX","","0.2","0.18553","","",""
"MORT_200","CH4","PUBLISHED","2003","AMR","CAN","MONTHS1-59","BTSX","","0","0.00375","","",""
"MORT_200","CH4","PUBLISHED","2001","AFR","NER","YEARS0-4","BTSX","","1.4","1.40649","","",""
"MORT_300","CH4","PUBLISHED","2003","","","DAYS0-27","BTSX","WBDCP_SSA","0.1","0.13489","","",""
"MORT_300","CH4","PUBLISHED","2013","WPR","PNG","DAYS0-27","BTSX","","0.2","0.21957","","",""
"MORT_200","CH4","PUBLISHED","2005","","","YEARS0-4","BTSX","MDG_LAC","0.1","0.12356","","",""
"MORT_100","CH4","PUBLISHED","2013","EMR","IRQ","MONTHS1-59","BTSX","","217","216.76230","","",""
"MORT_100","CH4","PUBLISHED","2012","EMR","LBN","MONTHS1-59","BTSX","","6","6.00000","","",""
"MORT_300","CH4","PUBLISHED","2005","","","DAYS0-27","BTSX","REG7_SEAR","0.0","0.03267","","",""
"MORT_100","CH4","PUBLISHED","2000","AFR","LSO","YEARS0-4","BTSX","","59","59.00000","","",""
"MORT_100","CH4","PUBLISHED","2004","AFR","GMB","MONTHS1-59","BTSX","","55","55.00000","","",""
"MORT_100","CH4","PUBLISHED","2011","AFR","BFA","DAYS0-27","BTSX","","31","31.00000","","",""
"MORT_200","CH4","PUBLISHED","2000","AMR","DOM","YEARS0-4","BTSX","","0.2","0.20698","","",""
"MORT_200","CH4","PUBLISHED","2002","EUR","MCO","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_300","CH4","PUBLISHED","2011","AFR","STP","MONTHS1-59","BTSX","","0.5","0.46057","","",""
"MORT_300","CH4","PUBLISHED","2007","AMR","ATG","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH4","PUBLISHED","2004","EUR","GRC","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_300","CH4","PUBLISHED","2003","","","MONTHS1-59","BTSX","WBDCP_LAC","0.8","0.78863","","",""
"MORT_100","CH4","PUBLISHED","2001","AFR","NAM","DAYS0-27","BTSX","","3","3.00000","","",""
"MORT_100","CH4","PUBLISHED","2009","AMR","HTI","YEARS0-4","BTSX","","358","357.84030","","",""
"MORT_200","CH4","PUBLISHED","2010","EMR","SDN","DAYS0-27","BTSX","","0","0.04818","","",""
"MORT_100","CH4","PUBLISHED","2009","","","YEARS0-4","BTSX","MDG_DEV","278","277.89560","","",""
"MORT_200","CH4","PUBLISHED","2005","","","MONTHS1-59","BTSX","REG6_AFR","1.1","1.10573","","",""
"MORT_300","CH4","PUBLISHED","2011","","","MONTHS1-59","BTSX","WBINC_LMINC","1.5","1.52686","","",""
"MORT_300","CH4","PUBLISHED","2006","AFR","BFA","YEARS0-4","BTSX","","0.7","0.71540","","",""
"MORT_100","CH4","PUBLISHED","2003","WPR","MHL","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH4","PUBLISHED","2010","AFR","UGA","YEARS0-4","BTSX","","1.4","1.44177","","",""
"MORT_100","CH4","PUBLISHED","2013","","","YEARS0-4","BTSX","WBDCP_HIINCOME","391","391.25030","","",""
"MORT_100","CH4","PUBLISHED","2007","","","YEARS0-4","BTSX","WBDCP_SSA","35535","35534.75000","","",""
"MORT_300","CH4","PUBLISHED","2010","AMR","CRI","DAYS0-27","BTSX","","0.1","0.13554","","",""
"MORT_300","CH4","PUBLISHED","2012","EUR","SMR","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_200","CH4","PUBLISHED","2012","","","MONTHS1-59","BTSX","UNICEF_WCARO","1.2","1.15238","","",""
"MORT_300","CH4","PUBLISHED","2013","SEAR","IDN","MONTHS1-59","BTSX","","1.4","1.38865","","",""
"MORT_200","CH4","PUBLISHED","2007","AMR","BRA","YEARS0-4","BTSX","","0","0.00933","","",""
"MORT_300","CH4","PUBLISHED","2004","AFR","COM","MONTHS1-59","BTSX","","1.6","1.60000","","",""
"MORT_100","CH4","PUBLISHED","2001","EUR","HRV","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_100","CH4","PUBLISHED","2009","EUR","KAZ","MONTHS1-59","BTSX","","62","62.00000","","",""
"MORT_300","CH4","PUBLISHED","2009","AFR","BDI","MONTHS1-59","BTSX","","1.5","1.53794","","",""
"MORT_100","CH4","PUBLISHED","2003","EMR","LBY","MONTHS1-59","BTSX","","21","21.00000","","",""
"MORT_100","CH4","PUBLISHED","2010","AFR","CMR","MONTHS1-59","BTSX","","776","776.00000","","",""
"MORT_200","CH4","PUBLISHED","2004","EUR","ESP","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_100","CH4","PUBLISHED","2005","AMR","HTI","DAYS0-27","BTSX","","14","14.00000","","",""
"MORT_100","CH4","PUBLISHED","2008","EMR","DJI","MONTHS1-59","BTSX","","4","3.97622","","",""
"MORT_200","CH4","PUBLISHED","2013","EUR","LUX","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_100","CH4","PUBLISHED","2003","AFR","RWA","DAYS0-27","BTSX","","16","16.00000","","",""
"MORT_100","CH4","PUBLISHED","2005","EUR","CYP","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH4","PUBLISHED","2004","EMR","SDN","MONTHS1-59","BTSX","","1.2","1.19902","","",""
"MORT_300","CH4","PUBLISHED","2009","WPR","KIR","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH4","PUBLISHED","2003","AFR","NAM","DAYS0-27","BTSX","","0.2","0.23041","","",""
"MORT_300","CH4","PUBLISHED","2008","AFR","CIV","MONTHS1-59","BTSX","","1.4","1.40490","","",""
"MORT_300","CH4","PUBLISHED","2000","AFR","TGO","DAYS0-27","BTSX","","0.1","0.14432","","",""
"MORT_300","CH4","PUBLISHED","2002","AFR","GHA","DAYS0-27","BTSX","","0.2","0.15676","","",""
"MORT_100","CH4","PUBLISHED","2006","AFR","MLI","DAYS0-27","BTSX","","28","28.00000","","",""
"MORT_100","CH4","PUBLISHED","2001","EUR","BIH","YEARS0-4","BTSX","","3","3.00000","","",""
"MORT_100","CH4","PUBLISHED","2012","EUR","KGZ","MONTHS1-59","BTSX","","27","27.00000","","",""
"MORT_200","CH4","PUBLISHED","2011","SEAR","NPL","YEARS0-4","BTSX","","1.1","1.11059","","",""
"MORT_300","CH4","PUBLISHED","2012","AFR","MLI","YEARS0-4","BTSX","","0.9","0.90636","","",""
"MORT_100","CH4","PUBLISHED","2001","WPR","COK","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_100","CH4","PUBLISHED","2005","WPR","BRN","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH4","PUBLISHED","2000","","","YEARS0-4","BTSX","REG6_EMR","0.8","0.82828","","",""
"MORT_100","CH4","PUBLISHED","2013","EMR","LBY","MONTHS1-59","BTSX","","22","21.63668","","",""
"MORT_100","CH4","PUBLISHED","2005","AFR","ETH","YEARS0-4","BTSX","","4003","4003.00000","","",""
"MORT_200","CH4","PUBLISHED","2000","EUR","MDA","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_200","CH4","PUBLISHED","2013","AMR","PER","DAYS0-27","BTSX","","0","0.01010","","",""
"MORT_200","CH4","PUBLISHED","2000","EUR","AUT","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_300","CH4","PUBLISHED","2009","EMR","LBY","DAYS0-27","BTSX","","0.1","0.07199","","",""
"MORT_300","CH4","PUBLISHED","2011","EUR","ESP","YEARS0-4","BTSX","","0.5","0.52566","","",""
"MORT_300","CH4","PUBLISHED","2009","AFR","SSD","YEARS0-4","BTSX","","1.2","1.23393","","",""
"MORT_200","CH4","PUBLISHED","2003","","","YEARS0-4","BTSX","MDG_SSA","1.2","1.22885","","",""
"MORT_300","CH4","PUBLISHED","2006","AFR","NGA","DAYS0-27","BTSX","","0.1","0.13756","","",""
"MORT_100","CH4","PUBLISHED","2003","WPR","TON","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_200","CH4","PUBLISHED","2000","EUR","NLD","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_100","CH4","PUBLISHED","2009","","","YEARS0-4","BTSX","REG6_WPR","5360","5359.96400","","",""
"MORT_300","CH4","PUBLISHED","2012","WPR","FJI","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH4","PUBLISHED","2002","AFR","ETH","DAYS0-27","BTSX","","0.1","0.06183","","",""
"MORT_200","CH4","PUBLISHED","2007","AFR","KEN","YEARS0-4","BTSX","","1.1","1.09472","","",""
"MORT_200","CH4","PUBLISHED","2013","WPR","PHL","DAYS0-27","BTSX","","0.1","0.05076","","",""
"MORT_300","CH4","PUBLISHED","2008","EUR","AZE","DAYS0-27","BTSX","","0.1","0.06961","","",""
"MORT_100","CH4","PUBLISHED","2000","AFR","TGO","MONTHS1-59","BTSX","","212","212.00000","","",""
"MORT_200","CH4","PUBLISHED","2002","WPR","PNG","MONTHS1-59","BTSX","","1","1.03975","","",""
"MORT_200","CH4","PUBLISHED","2011","EMR","YEM","MONTHS1-59","BTSX","","1.1","1.11367","","",""
"MORT_300","CH4","PUBLISHED","2012","EMR","EGY","MONTHS1-59","BTSX","","1.8","1.80102","","",""
"MORT_300","CH4","PUBLISHED","2002","AMR","GRD","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_100","CH4","PUBLISHED","2010","AFR","SEN","DAYS0-27","BTSX","","24","24.00000","","",""
"MORT_300","CH4","PUBLISHED","2007","EMR","BHR","YEARS0-4","BTSX","","0","0.00000","","",""
"GBD_0000000036","CH4","VOID_APPROVED","2008","WHO_LMI_AMR","","DAYS0-27","BTSX","","71","70.65000","","",""
"MORT_200","CH4","PUBLISHED","2012","AFR","COG","MONTHS1-59","BTSX","","1","1.01105","","",""
"MORT_200","CH4","PUBLISHED","2002","EUR","ITA","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_100","CH4","PUBLISHED","2006","AMR","NIC","YEARS0-4","BTSX","","27","27.00000","","",""
"MORT_100","CH4","PUBLISHED","2012","EMR","KWT","YEARS0-4","BTSX","","0","0.00000","","",""
"MORT_300","CH4","PUBLISHED","2003","EUR","NLD","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_100","CH4","PUBLISHED","2004","AFR","SWZ","DAYS0-27","BTSX","","2","2.00000","","",""
"MORT_100","CH4","PUBLISHED","2009","SEAR","PRK","MONTHS1-59","BTSX","","30","30.00000","","",""
"MORT_200","CH4","PUBLISHED","2007","EUR","LUX","MONTHS1-59","BTSX","","0","0.00000","","",""
"MORT_200","CH4","PUBLISHED","2010","AMR","USA","DAYS0-27","BTSX","","0","0.00053","","",""
"MORT_200","CH4","PUBLISHED","2008","","","DAYS0-27","BTSX","MDG_WAS","0","0.01572","","",""
"MORT_200","CH4","PUBLISHED","2001","EMR","IRQ","YEARS0-4","BTSX","","0.2","0.20990","","",""
"MORT_200","CH4","PUBLISHED","2010","","","MONTHS1-59","BTSX","UNICEF_EAPRO","0.2","0.21658","","",""
"MORT_300","CH4","PUBLISHED","2001","","","YEARS0-4","BTSX","MDG_LAC","0.4","0.40008","","",""
"MORT_300","CH4","PUBLISHED","2007","","","DAYS0-27","BTSX","UNICEF_TACRO","0.0","0.04598","","",""
"MORT_100","CH4","PUBLISHED","2001","WPR","BRN","MONTHS1-59","BTSX","","1","1.00000","","",""
"MORT_300","CH4","PUBLISHED","2004","","","YEARS0-4","BTSX","REG7_WPR","0.9","0.86918","","",""
"MORT_300","CH4","PUBLISHED","2001","WPR","FSM","YEARS0-4","BTSX","","0.6","0.60948","","",""
"GBD_0000000036","CH4","VOID_APPROVED","2005","WHO_LMI_SEAR","","DAYS0-27","BTSX","","3131","3131.39000","","",""
"MORT_200","CH4","PUBLISHED","2009","EUR","CZE","YEARS0-4","BTSX","","0","0.01030","","",""
"MORT_200","CH4","PUBLISHED","2010","EMR","IRQ","MONTHS1-59","BTSX","","0.2","0.20636","","",""
"MORT_200","CH4","PUBLISHED","2013","EUR","MLT","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_100","CH4","PUBLISHED","2006","WPR","SLB","DAYS0-27","BTSX","","1","1.00000","","",""
"MORT_300","CH4","PUBLISHED","2000","EUR","SRB","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_300","CH4","PUBLISHED","2006","EUR","HUN","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH4","PUBLISHED","2002","EMR","MAR","MONTHS1-59","BTSX","","0.2","0.17425","","",""
"MORT_300","CH4","PUBLISHED","2004","SEAR","BGD","YEARS0-4","BTSX","","0.3","0.26239","","",""
"MORT_100","CH4","PUBLISHED","2002","AFR","CMR","DAYS0-27","BTSX","","36","36.00000","","",""
"MORT_100","CH4","PUBLISHED","2013","AFR","SLE","YEARS0-4","BTSX","","217","217.40420","","",""
"MORT_200","CH4","PUBLISHED","2005","AMR","TTO","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_100","CH4","PUBLISHED","2013","","","YEARS0-4","BTSX","REG7_AFR","36464","36463.94000","","",""
"MORT_100","CH4","PUBLISHED","2011","AFR","DZA","DAYS0-27","BTSX","","9","9.00000","","",""
"MORT_200","CH4","PUBLISHED","2011","AFR","BFA","MONTHS1-59","BTSX","","1","0.96799","","",""
"MORT_200","CH4","PUBLISHED","2004","AMR","NIC","MONTHS1-59","BTSX","","0.2","0.19891","","",""
"MORT_200","CH4","PUBLISHED","2006","AMR","VCT","DAYS0-27","BTSX","","0","0.00000","","",""
"MORT_200","CH4","PUBLISHED","2009","","","YEARS0-4","BTSX","UNICEF_ROSA","0.4","0.38936","","",""
"MORT_100","CH4","PUBLISHED","2012","","","MONTHS1-59","BTSX","WBDCP_MIDEASTNAF","2145","2145.22000","","",""
"MORT_100","CH4","PUBLISHED","2004","","","DAYS0-27","BTSX","REG7_EMR","445","445.00000","","",""
"MORT_300","CH4","PUBLISHED","2001","EUR","LTU","YEARS0-4","BTSX","","0.3","0.28884","","",""
"MORT_200","CH4","PUBLISHED","2008","AFR","BDI","YEARS0-4","BTSX","","1","0.98696","","",""
