GHO,GBDCHILDCAUSES,PUBLISHSTATE,YEAR,REGION,COUNTRY,AGEGROUP,SEX,MGHEREG,Display Value,Numeric,Low,High,Comments
MORT_300,CH6,PUBLISHED,2003,EUR,AUT,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2008,EUR,AUT,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2002,EUR,AUT,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2009,EUR,AUT,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2010,EUR,AUT,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2011,EUR,AZE,MONTHS1-59,BTSX,,0,0.00718,,,
MORT_300,CH6,PUBLISHED,2005,EUR,AZE,MONTHS1-59,BTSX,,0.9,0.88069,,,
MORT_300,CH6,PUBLISHED,2002,EUR,AZE,MONTHS1-59,BTSX,,0.7,0.71747,,,
MORT_300,CH6,PUBLISHED,2010,EUR,AZE,MONTHS1-59,BTSX,,0,0.00668,,,
MORT_300,CH6,PUBLISHED,2003,EUR,AZE,MONTHS1-59,BTSX,,1.3,1.31629,,,
MORT_300,CH6,PUBLISHED,2007,EUR,AZE,MONTHS1-59,BTSX,,0,0.0022,,,
MORT_300,CH6,PUBLISHED,2004,EUR,AZE,MONTHS1-59,BTSX,,0.6,0.57312,,,
MORT_300,CH6,PUBLISHED,2009,EUR,AZE,MONTHS1-59,BTSX,,0,0.00613,,,
MORT_300,CH6,PUBLISHED,2001,EUR,AZE,MONTHS1-59,BTSX,,0.3,0.27483,,,
MORT_300,CH6,PUBLISHED,2000,EUR,AZE,MONTHS1-59,BTSX,,0.2,0.16433,,,
MORT_300,CH6,PUBLISHED,2013,EUR,AZE,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2006,EUR,AZE,MONTHS1-59,BTSX,,0.3,0.26222,,,
MORT_300,CH6,PUBLISHED,2008,EUR,AZE,MONTHS1-59,BTSX,,0,0.00386,,,
MORT_300,CH6,PUBLISHED,2012,EUR,AZE,MONTHS1-59,BTSX,,0,0.00776,,,
MORT_300,CH6,PUBLISHED,2009,AFR,BDI,MONTHS1-59,BTSX,,0.6,0.63445,,,
MORT_300,CH6,PUBLISHED,2008,AFR,BDI,MONTHS1-59,BTSX,,0.5,0.50367,,,
MORT_300,CH6,PUBLISHED,2007,AFR,BDI,MONTHS1-59,BTSX,,0.2,0.21965,,,
MORT_300,CH6,PUBLISHED,2006,AFR,BDI,MONTHS1-59,BTSX,,0.7,0.73086,,,
MORT_300,CH6,PUBLISHED,2003,AFR,BDI,MONTHS1-59,BTSX,,0.1,0.0681,,,
MORT_300,CH6,PUBLISHED,2001,AFR,BDI,MONTHS1-59,BTSX,,8,8.04859,,,
MORT_300,CH6,PUBLISHED,2002,AFR,BDI,MONTHS1-59,BTSX,,0.7,0.73085,,,
MORT_300,CH6,PUBLISHED,2010,AFR,BDI,MONTHS1-59,BTSX,,0.3,0.34423,,,
MORT_300,CH6,PUBLISHED,2012,AFR,BDI,MONTHS1-59,BTSX,,0.5,0.46812,,,
MORT_300,CH6,PUBLISHED,2000,AFR,BDI,MONTHS1-59,BTSX,,7,6.96052,,,
MORT_300,CH6,PUBLISHED,2004,AFR,BDI,MONTHS1-59,BTSX,,0.4,0.37111,,,
MORT_300,CH6,PUBLISHED,2005,AFR,BDI,MONTHS1-59,BTSX,,0.5,0.51754,,,
MORT_300,CH6,PUBLISHED,2011,AFR,BDI,MONTHS1-59,BTSX,,0.3,0.34559,,,
MORT_300,CH6,PUBLISHED,2013,AFR,BDI,MONTHS1-59,BTSX,,1,0.95833,,,
MORT_300,CH6,PUBLISHED,2001,EUR,BEL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2006,EUR,BEL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2002,EUR,BEL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2007,EUR,BEL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2004,EUR,BEL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2005,EUR,BEL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2010,EUR,BEL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2003,EUR,BEL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2009,EUR,BEL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2013,EUR,BEL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2000,EUR,BEL,MONTHS1-59,BTSX,,0,0,,,
