GHO,GBDCHILDCAUSES,PUBLISHSTATE,YEAR,REGION,COUNTRY,AGEGROUP,SEX,MGHEREG,Display Value,Numeric,Low,High,Comments
MORT_300,CH6,PUBLISHED,2012,EMR,BHR,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2006,EMR,BHR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2001,EMR,BHR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2003,EMR,BHR,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2005,EMR,BHR,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2009,EMR,BHR,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2002,EMR,BHR,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2004,EMR,BHR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2003,EMR,BHR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2000,EMR,BHR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2000,AMR,BHS,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2013,AMR,BHS,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2011,AMR,BHS,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2007,AMR,BHS,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2003,AMR,BHS,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2000,AMR,BHS,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2004,AMR,BHS,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2006,AMR,BHS,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2012,AMR,BHS,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2008,AMR,BHS,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2006,AMR,BHS,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2002,AMR,BHS,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2012,AMR,BHS,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2009,AMR,BHS,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2001,AMR,BHS,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2005,AMR,BHS,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2006,AMR,BHS,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2011,AMR,BHS,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2007,AMR,BHS,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2013,AMR,BHS,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2001,AMR,BHS,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2007,AMR,BHS,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2005,AMR,BHS,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2010,AMR,BHS,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2001,AMR,BHS,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2009,AMR,BHS,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2004,AMR,BHS,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2003,AMR,BHS,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2008,AMR,BHS,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2011,AMR,BHS,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2003,AMR,BHS,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2002,AMR,BHS,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2004,AMR,BHS,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2000,AMR,BHS,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2010,AMR,BHS,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2010,AMR,BHS,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2012,AMR,BHS,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2013,AMR,BHS,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2002,AMR,BHS,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2005,AMR,BHS,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2009,AMR,BHS,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2008,AMR,BHS,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2012,EUR,BIH,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2008,EUR,BIH,MONTHS1-59,BTSX,,2.3,2.31178,,,
MORT_300,CH6,PUBLISHED,2005,EUR,BIH,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2010,EUR,BIH,YEARS0-4,BTSX,,0.8,0.75476,,,
MORT_300,CH6,PUBLISHED,2010,EUR,BIH,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2013,EUR,BIH,MONTHS1-59,BTSX,,3.5,3.47499,,,
MORT_300,CH6,PUBLISHED,2000,EUR,BIH,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2011,EUR,BIH,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2009,EUR,BIH,YEARS0-4,BTSX,,0.6,0.63827,,,
MORT_300,CH6,PUBLISHED,2001,EUR,BIH,MONTHS1-59,BTSX,,2.2,2.24729,,,
MORT_300,CH6,PUBLISHED,2009,EUR,BIH,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2002,EUR,BIH,MONTHS1-59,BTSX,,1.5,1.52763,,,
MORT_300,CH6,PUBLISHED,2004,EUR,BIH,YEARS0-4,BTSX,,0.4,0.39979,,,
MORT_300,CH6,PUBLISHED,2006,EUR,BIH,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2003,EUR,BIH,MONTHS1-59,BTSX,,1,0.98249,,,
MORT_300,CH6,PUBLISHED,2004,EUR,BIH,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2002,EUR,BIH,YEARS0-4,BTSX,,0.5,0.50959,,,
MORT_300,CH6,PUBLISHED,2012,EUR,BIH,MONTHS1-59,BTSX,,1.4,1.38512,,,
MORT_300,CH6,PUBLISHED,2001,EUR,BIH,YEARS0-4,BTSX,,0.7,0.72951,,,
MORT_300,CH6,PUBLISHED,2004,EUR,BIH,MONTHS1-59,BTSX,,1.1,1.10962,,,
MORT_300,CH6,PUBLISHED,2001,EUR,BIH,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2007,EUR,BIH,MONTHS1-59,BTSX,,5.8,5.82584,,,
MORT_300,CH6,PUBLISHED,2003,EUR,BIH,YEARS0-4,BTSX,,0.3,0.34033,,,
MORT_300,CH6,PUBLISHED,2011,EUR,BIH,YEARS0-4,BTSX,,0.5,0.47907,,,
MORT_300,CH6,PUBLISHED,2003,EUR,BIH,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2011,EUR,BIH,MONTHS1-59,BTSX,,1.4,1.42409,,,
MORT_300,CH6,PUBLISHED,2010,EUR,BIH,MONTHS1-59,BTSX,,2.1,2.1425,,,
MORT_300,CH6,PUBLISHED,2013,EUR,BIH,YEARS0-4,BTSX,,1.1,1.10904,,,
MORT_300,CH6,PUBLISHED,2002,EUR,BIH,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2007,EUR,BIH,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2008,EUR,BIH,YEARS0-4,BTSX,,0.9,0.85066,,,
MORT_300,CH6,PUBLISHED,2005,EUR,BIH,MONTHS1-59,BTSX,,1.1,1.13342,,,
MORT_300,CH6,PUBLISHED,2012,EUR,BIH,YEARS0-4,BTSX,,0.4,0.448,,,
MORT_300,CH6,PUBLISHED,2009,EUR,BIH,MONTHS1-59,BTSX,,1.8,1.76385,,,
MORT_300,CH6,PUBLISHED,2006,EUR,BIH,YEARS0-4,BTSX,,0.4,0.42323,,,
MORT_300,CH6,PUBLISHED,2008,EUR,BIH,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2005,EUR,BIH,YEARS0-4,BTSX,,0.4,0.42345,,,
MORT_300,CH6,PUBLISHED,2006,EUR,BIH,MONTHS1-59,BTSX,,1.1,1.11673,,,
MORT_300,CH6,PUBLISHED,2000,EUR,BIH,MONTHS1-59,BTSX,,2.4,2.35048,,,
MORT_300,CH6,PUBLISHED,2007,EUR,BIH,YEARS0-4,BTSX,,2.3,2.25995,,,
MORT_300,CH6,PUBLISHED,2000,EUR,BIH,YEARS0-4,BTSX,,0.7,0.74284,,,
MORT_300,CH6,PUBLISHED,2013,EUR,BIH,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2010,EUR,BLR,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2006,EUR,BLR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2009,EUR,BLR,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2007,EUR,BLR,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2002,EUR,BLR,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2004,EUR,BLR,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2000,EUR,BLR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2012,EUR,BLR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2008,EUR,BLR,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2001,EUR,BLR,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2011,EUR,BLR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2007,EUR,BLR,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2013,EUR,BLR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2013,EUR,BLR,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2000,EUR,BLR,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2000,EUR,BLR,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2006,EUR,BLR,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2003,EUR,BLR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2011,EUR,BLR,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2006,EUR,BLR,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2003,EUR,BLR,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2001,EUR,BLR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2005,EUR,BLR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2012,EUR,BLR,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2004,EUR,BLR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2001,EUR,BLR,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2009,EUR,BLR,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2010,EUR,BLR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2013,EUR,BLR,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2002,EUR,BLR,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2009,EUR,BLR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2010,EUR,BLR,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2005,EUR,BLR,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2002,EUR,BLR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2003,EUR,BLR,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2007,EUR,BLR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2008,EUR,BLR,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2005,EUR,BLR,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2012,EUR,BLR,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2008,EUR,BLR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2004,EUR,BLR,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2011,EUR,BLR,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2001,AMR,BLZ,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2008,AMR,BLZ,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2000,AMR,BLZ,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2012,AMR,BLZ,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2003,AMR,BLZ,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2005,AMR,BLZ,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2000,AMR,BLZ,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2006,AMR,BLZ,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2009,AMR,BLZ,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2010,AMR,BLZ,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2004,AMR,BLZ,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2003,AMR,BLZ,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2013,AMR,BLZ,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2010,AMR,BLZ,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2002,AMR,BLZ,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2007,AMR,BLZ,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2011,AMR,BLZ,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2004,AMR,BLZ,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2001,AMR,BLZ,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2006,AMR,BLZ,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2002,AMR,BLZ,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2012,AMR,BLZ,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2009,AMR,BLZ,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2009,AMR,BLZ,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2008,AMR,BLZ,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2013,AMR,BLZ,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2011,AMR,BLZ,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2007,AMR,BLZ,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2004,AMR,BLZ,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2010,AMR,BLZ,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2011,AMR,BLZ,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2001,AMR,BLZ,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2008,AMR,BLZ,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2013,AMR,BLZ,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2012,AMR,BLZ,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2000,AMR,BLZ,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2003,AMR,BLZ,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2005,AMR,BLZ,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2006,AMR,BLZ,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2002,AMR,BLZ,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2007,AMR,BLZ,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2005,AMR,BLZ,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2009,AMR,BOL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2001,AMR,BOL,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2012,AMR,BOL,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2010,AMR,BOL,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2002,AMR,BOL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2005,AMR,BOL,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2011,AMR,BOL,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2003,AMR,BOL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2007,AMR,BOL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2000,AMR,BOL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2005,AMR,BOL,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2010,AMR,BOL,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2011,AMR,BOL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2003,AMR,BOL,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2004,AMR,BOL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2013,AMR,BOL,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2000,AMR,BOL,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2013,AMR,BOL,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2007,AMR,BOL,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2010,AMR,BOL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2001,AMR,BOL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2003,AMR,BOL,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2008,AMR,BOL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2004,AMR,BOL,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2006,AMR,BOL,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2011,AMR,BOL,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2008,AMR,BOL,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2007,AMR,BOL,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2001,AMR,BOL,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2000,AMR,BOL,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2012,AMR,BOL,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2009,AMR,BOL,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2006,AMR,BOL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2004,AMR,BOL,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2002,AMR,BOL,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2012,AMR,BOL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2009,AMR,BOL,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2005,AMR,BOL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2002,AMR,BOL,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2008,AMR,BOL,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2006,AMR,BOL,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2013,AMR,BOL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2007,AMR,BRA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2013,AMR,BRA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2010,AMR,BRA,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2000,AMR,BRA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2008,AMR,BRA,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2006,AMR,BRA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2003,AMR,BRA,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2001,AMR,BRA,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2009,AMR,BRA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2001,AMR,BRA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2005,AMR,BRA,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2004,AMR,BRA,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2009,AMR,BRA,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2011,AMR,BRA,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2003,AMR,BRA,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2010,AMR,BRA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2007,AMR,BRA,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2011,AMR,BRA,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2013,AMR,BRA,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2003,AMR,BRA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2004,AMR,BRA,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2006,AMR,BRA,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2010,AMR,BRA,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2002,AMR,BRA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2012,AMR,BRA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2005,AMR,BRA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2009,AMR,BRA,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2006,AMR,BRA,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2008,AMR,BRA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2007,AMR,BRA,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2011,AMR,BRA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2002,AMR,BRA,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2000,AMR,BRA,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2013,AMR,BRA,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2002,AMR,BRA,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2001,AMR,BRA,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2012,AMR,BRA,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2004,AMR,BRA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2008,AMR,BRA,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2005,AMR,BRA,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2012,AMR,BRA,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2000,AMR,BRA,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2001,AMR,BRB,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2011,AMR,BRB,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2008,AMR,BRB,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2004,AMR,BRB,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2009,AMR,BRB,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2007,AMR,BRB,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2009,AMR,BRB,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2002,AMR,BRB,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2003,AMR,BRB,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH6,PUBLISHED,2011,AMR,BRB,YEARS0-4,BTSX,,0,0,,,
