GHO,GBDCHILDCAUSES,PUBLISHSTATE,YEAR,REGION,COUNTRY,AGEGROUP,SEX,MGHEREG,Display Value,Numeric,Low,High,Comments
MORT_300,CH4,PUBLISHED,2007,AFR,CAF,DAYS0-27,BTSX,,0.1,0.12086,,,
MORT_300,CH4,PUBLISHED,2004,AFR,CAF,MONTHS1-59,BTSX,,0.9,0.94346,,,
MORT_100,CH4,PUBLISHED,2010,AFR,CAF,YEARS0-4,BTSX,,185,185,,,
MORT_100,CH4,PUBLISHED,2006,AFR,CAF,DAYS0-27,BTSX,,8,8,,,
MORT_100,CH4,PUBLISHED,2011,AFR,CAF,DAYS0-27,BTSX,,8,8,,,
MORT_100,CH4,PUBLISHED,2007,AFR,CAF,MONTHS1-59,BTSX,,174,174,,,
MORT_200,CH4,PUBLISHED,2012,AFR,CAF,DAYS0-27,BTSX,,0.1,0.05953,,,
MORT_200,CH4,PUBLISHED,2006,AFR,CAF,MONTHS1-59,BTSX,,1.2,1.21284,,,
MORT_100,CH4,PUBLISHED,2005,AFR,CAF,DAYS0-27,BTSX,,8,8,,,
MORT_100,CH4,PUBLISHED,2001,AFR,CAF,MONTHS1-59,BTSX,,180,180,,,
MORT_300,CH4,PUBLISHED,2003,AFR,CAF,MONTHS1-59,BTSX,,1,0.99675,,,
MORT_100,CH4,PUBLISHED,2012,AFR,CAF,MONTHS1-59,BTSX,,183,183,,,
MORT_200,CH4,PUBLISHED,2010,AFR,CAF,MONTHS1-59,BTSX,,1.2,1.21886,,,
MORT_200,CH4,PUBLISHED,2004,AFR,CAF,YEARS0-4,BTSX,,1.3,1.26367,,,
MORT_200,CH4,PUBLISHED,2006,AFR,CAF,YEARS0-4,BTSX,,1.3,1.26893,,,
MORT_100,CH4,PUBLISHED,2002,AFR,CAF,YEARS0-4,BTSX,,187,187,,,
MORT_300,CH4,PUBLISHED,2008,AFR,CAF,MONTHS1-59,BTSX,,1.1,1.07419,,,
MORT_100,CH4,PUBLISHED,2009,AFR,CAF,YEARS0-4,BTSX,,185,185,,,
MORT_200,CH4,PUBLISHED,2007,AFR,CAF,MONTHS1-59,BTSX,,1.2,1.22236,,,
MORT_300,CH4,PUBLISHED,2007,AFR,CAF,MONTHS1-59,BTSX,,1.1,1.05342,,,
MORT_300,CH4,PUBLISHED,2005,AFR,CAF,YEARS0-4,BTSX,,0.7,0.74063,,,
MORT_300,CH4,PUBLISHED,2013,AFR,CAF,DAYS0-27,BTSX,,0.1,0.13844,,,
MORT_300,CH4,PUBLISHED,2011,AFR,CAF,YEARS0-4,BTSX,,0.8,0.82784,,,
MORT_300,CH4,PUBLISHED,2001,AFR,CAF,DAYS0-27,BTSX,,0.1,0.11801,,,
MORT_200,CH4,PUBLISHED,2002,AFR,CAF,YEARS0-4,BTSX,,1.3,1.30241,,,
MORT_100,CH4,PUBLISHED,2009,AFR,CAF,DAYS0-27,BTSX,,8,8,,,
MORT_300,CH4,PUBLISHED,2001,AFR,CAF,MONTHS1-59,BTSX,,1,0.95065,,,
MORT_200,CH4,PUBLISHED,2007,AFR,CAF,YEARS0-4,BTSX,,1.3,1.27856,,,
MORT_200,CH4,PUBLISHED,2004,AFR,CAF,DAYS0-27,BTSX,,0.1,0.05585,,,
MORT_300,CH4,PUBLISHED,2000,AFR,CAF,DAYS0-27,BTSX,,0.1,0.11923,,,
MORT_100,CH4,PUBLISHED,2005,AFR,CAF,MONTHS1-59,BTSX,,172,172,,,
MORT_300,CH4,PUBLISHED,2011,AFR,CAF,DAYS0-27,BTSX,,0.1,0.12223,,,
MORT_100,CH4,PUBLISHED,2006,AFR,CAF,YEARS0-4,BTSX,,181,181,,,
MORT_100,CH4,PUBLISHED,2008,AFR,CAF,DAYS0-27,BTSX,,8,8,,,
MORT_300,CH4,PUBLISHED,2013,AFR,CAF,MONTHS1-59,BTSX,,1.3,1.2766,,,
MORT_300,CH4,PUBLISHED,2010,AFR,CAF,DAYS0-27,BTSX,,0.1,0.12242,,,
MORT_100,CH4,PUBLISHED,2002,AFR,CAF,DAYS0-27,BTSX,,8,8,,,
MORT_300,CH4,PUBLISHED,2002,AFR,CAF,MONTHS1-59,BTSX,,1,0.98376,,,
MORT_300,CH4,PUBLISHED,2012,AFR,CAF,DAYS0-27,BTSX,,0.1,0.13686,,,
MORT_200,CH4,PUBLISHED,2005,AFR,CAF,YEARS0-4,BTSX,,1.3,1.2571,,,
MORT_200,CH4,PUBLISHED,2010,AFR,CAF,YEARS0-4,BTSX,,1.3,1.27395,,,
MORT_100,CH4,PUBLISHED,2010,AFR,CAF,MONTHS1-59,BTSX,,177,177,,,
MORT_200,CH4,PUBLISHED,2001,AFR,CAF,MONTHS1-59,BTSX,,1.3,1.25857,,,
MORT_100,CH4,PUBLISHED,2009,AFR,CAF,MONTHS1-59,BTSX,,177,177,,,
MORT_200,CH4,PUBLISHED,2012,AFR,CAF,YEARS0-4,BTSX,,1.3,1.26998,,,
MORT_200,CH4,PUBLISHED,2005,AFR,CAF,DAYS0-27,BTSX,,0.1,0.05587,,,
MORT_100,CH4,PUBLISHED,2011,AFR,CAF,MONTHS1-59,BTSX,,179,179,,,
MORT_200,CH4,PUBLISHED,2008,AFR,CAF,DAYS0-27,BTSX,,0.1,0.05613,,,
MORT_300,CH4,PUBLISHED,2012,AFR,CAF,MONTHS1-59,BTSX,,1.2,1.21417,,,
MORT_300,CH4,PUBLISHED,2008,AFR,CAF,YEARS0-4,BTSX,,0.8,0.80048,,,
MORT_100,CH4,PUBLISHED,2001,AFR,CAF,DAYS0-27,BTSX,,8,8,,,
MORT_300,CH4,PUBLISHED,2003,AFR,CAF,DAYS0-27,BTSX,,0.1,0.11813,,,
MORT_200,CH4,PUBLISHED,2003,AFR,CAF,DAYS0-27,BTSX,,0.1,0.05576,,,
MORT_100,CH4,PUBLISHED,2005,AFR,CAF,YEARS0-4,BTSX,,180,180,,,
MORT_300,CH4,PUBLISHED,2011,AFR,CAF,MONTHS1-59,BTSX,,1.1,1.11568,,,
MORT_300,CH4,PUBLISHED,2001,AFR,CAF,YEARS0-4,BTSX,,0.7,0.73114,,,
MORT_100,CH4,PUBLISHED,2000,AFR,CAF,YEARS0-4,BTSX,,186,186,,,
MORT_100,CH4,PUBLISHED,2012,AFR,CAF,YEARS0-4,BTSX,,192,192,,,
MORT_300,CH4,PUBLISHED,2002,AFR,CAF,YEARS0-4,BTSX,,0.7,0.74796,,,
MORT_200,CH4,PUBLISHED,2013,AFR,CAF,YEARS0-4,BTSX,,1.3,1.26998,,,
MORT_200,CH4,PUBLISHED,2013,AFR,CAF,MONTHS1-59,BTSX,,1.2,1.21045,,,
MORT_300,CH4,PUBLISHED,2004,AFR,CAF,YEARS0-4,BTSX,,0.7,0.72161,,,
MORT_200,CH4,PUBLISHED,2012,AFR,CAF,MONTHS1-59,BTSX,,1.2,1.21045,,,
MORT_100,CH4,PUBLISHED,2006,AFR,CAF,MONTHS1-59,BTSX,,173,173,,,
MORT_200,CH4,PUBLISHED,2009,AFR,CAF,YEARS0-4,BTSX,,1.3,1.28992,,,
MORT_200,CH4,PUBLISHED,2000,AFR,CAF,MONTHS1-59,BTSX,,1.3,1.25748,,,
MORT_300,CH4,PUBLISHED,2005,AFR,CAF,MONTHS1-59,BTSX,,1,0.97875,,,
MORT_200,CH4,PUBLISHED,2009,AFR,CAF,DAYS0-27,BTSX,,0.1,0.05578,,,
MORT_300,CH4,PUBLISHED,2009,AFR,CAF,DAYS0-27,BTSX,,0.1,0.12232,,,
MORT_200,CH4,PUBLISHED,2002,AFR,CAF,DAYS0-27,BTSX,,0.1,0.05572,,,
MORT_200,CH4,PUBLISHED,2007,AFR,CAF,DAYS0-27,BTSX,,0.1,0.0562,,,
MORT_300,CH4,PUBLISHED,2000,AFR,CAF,MONTHS1-59,BTSX,,0.9,0.93528,,,
MORT_100,CH4,PUBLISHED,2004,AFR,CAF,DAYS0-27,BTSX,,8,8,,,
MORT_300,CH4,PUBLISHED,2004,AFR,CAF,DAYS0-27,BTSX,,0.1,0.11859,,,
MORT_200,CH4,PUBLISHED,2010,AFR,CAF,DAYS0-27,BTSX,,0.1,0.05509,,,
MORT_200,CH4,PUBLISHED,2002,AFR,CAF,MONTHS1-59,BTSX,,1.2,1.24669,,,
MORT_300,CH4,PUBLISHED,2010,AFR,CAF,YEARS0-4,BTSX,,0.8,0.83248,,,
MORT_200,CH4,PUBLISHED,2000,AFR,CAF,DAYS0-27,BTSX,,0.1,0.05652,,,
MORT_300,CH4,PUBLISHED,2006,AFR,CAF,DAYS0-27,BTSX,,0.1,0.11983,,,
MORT_100,CH4,PUBLISHED,2008,AFR,CAF,YEARS0-4,BTSX,,183,183,,,
MORT_200,CH4,PUBLISHED,2008,AFR,CAF,YEARS0-4,BTSX,,1.3,1.28402,,,
MORT_300,CH4,PUBLISHED,2009,AFR,CAF,YEARS0-4,BTSX,,0.8,0.82633,,,
MORT_200,CH4,PUBLISHED,2001,AFR,CAF,DAYS0-27,BTSX,,0.1,0.05594,,,
MORT_100,CH4,PUBLISHED,2007,AFR,CAF,DAYS0-27,BTSX,,8,8,,,
MORT_200,CH4,PUBLISHED,2006,AFR,CAF,DAYS0-27,BTSX,,0.1,0.05609,,,
MORT_200,CH4,PUBLISHED,2000,AFR,CAF,YEARS0-4,BTSX,,1.3,1.314,,,
MORT_100,CH4,PUBLISHED,2013,AFR,CAF,YEARS0-4,BTSX,,197,196.9288,,,
MORT_200,CH4,PUBLISHED,2008,AFR,CAF,MONTHS1-59,BTSX,,1.2,1.22789,,,
MORT_300,CH4,PUBLISHED,2006,AFR,CAF,MONTHS1-59,BTSX,,1,1.03675,,,
MORT_200,CH4,PUBLISHED,2009,AFR,CAF,MONTHS1-59,BTSX,,1.2,1.23414,,,
MORT_300,CH4,PUBLISHED,2009,AFR,CAF,MONTHS1-59,BTSX,,1.1,1.11685,,,
MORT_200,CH4,PUBLISHED,2003,AFR,CAF,YEARS0-4,BTSX,,1.3,1.29636,,,
MORT_200,CH4,PUBLISHED,2011,AFR,CAF,MONTHS1-59,BTSX,,1.2,1.21164,,,
MORT_100,CH4,PUBLISHED,2010,AFR,CAF,DAYS0-27,BTSX,,8,8,,,
MORT_100,CH4,PUBLISHED,2011,AFR,CAF,YEARS0-4,BTSX,,187,187,,,
MORT_100,CH4,PUBLISHED,2000,AFR,CAF,MONTHS1-59,BTSX,,178,178,,,
MORT_100,CH4,PUBLISHED,2007,AFR,CAF,YEARS0-4,BTSX,,182,182,,,
MORT_100,CH4,PUBLISHED,2003,AFR,CAF,DAYS0-27,BTSX,,8,8,,,
MORT_300,CH4,PUBLISHED,2005,AFR,CAF,DAYS0-27,BTSX,,0.1,0.11887,,,
MORT_300,CH4,PUBLISHED,2003,AFR,CAF,YEARS0-4,BTSX,,0.8,0.75518,,,
MORT_100,CH4,PUBLISHED,2013,AFR,CAF,DAYS0-27,BTSX,,9,9.23104,,,
MORT_100,CH4,PUBLISHED,2001,AFR,CAF,YEARS0-4,BTSX,,188,188,,,
MORT_200,CH4,PUBLISHED,2011,AFR,CAF,YEARS0-4,BTSX,,1.3,1.26579,,,
MORT_100,CH4,PUBLISHED,2004,AFR,CAF,MONTHS1-59,BTSX,,173,173,,,
MORT_100,CH4,PUBLISHED,2013,AFR,CAF,MONTHS1-59,BTSX,,188,187.6978,,,
MORT_100,CH4,PUBLISHED,2003,AFR,CAF,MONTHS1-59,BTSX,,178,178,,,
MORT_200,CH4,PUBLISHED,2011,AFR,CAF,DAYS0-27,BTSX,,0.1,0.05415,,,
MORT_300,CH4,PUBLISHED,2007,AFR,CAF,YEARS0-4,BTSX,,0.8,0.78663,,,
MORT_200,CH4,PUBLISHED,2003,AFR,CAF,MONTHS1-59,BTSX,,1.2,1.2406,,,
MORT_200,CH4,PUBLISHED,2003,AMR,CAN,MONTHS1-59,BTSX,,0,0.00375,,,
MORT_300,CH4,PUBLISHED,2005,AMR,CAN,YEARS0-4,BTSX,,0.2,0.15378,,,
MORT_100,CH4,PUBLISHED,2010,AMR,CAN,DAYS0-27,BTSX,,2,2,,,
MORT_100,CH4,PUBLISHED,2012,AMR,CAN,MONTHS1-59,BTSX,,1,0.62072,,,
MORT_100,CH4,PUBLISHED,2004,AMR,CAN,DAYS0-27,BTSX,,2,2,,,
MORT_300,CH4,PUBLISHED,2013,AMR,CAN,DAYS0-27,BTSX,,0.1,0.14593,,,
MORT_100,CH4,PUBLISHED,2000,AMR,CAN,MONTHS1-59,BTSX,,3,3.02267,,,
MORT_200,CH4,PUBLISHED,2010,AMR,CAN,DAYS0-27,BTSX,,0,0.00505,,,
MORT_200,CH4,PUBLISHED,2004,AMR,CAN,MONTHS1-59,BTSX,,0,0,,,
MORT_100,CH4,PUBLISHED,2006,AMR,CAN,MONTHS1-59,BTSX,,0,0,,,
MORT_100,CH4,PUBLISHED,2008,AMR,CAN,YEARS0-4,BTSX,,3,3.23577,,,
MORT_200,CH4,PUBLISHED,2006,AMR,CAN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH4,PUBLISHED,2010,AMR,CAN,YEARS0-4,BTSX,,0.1,0.12131,,,
MORT_300,CH4,PUBLISHED,2012,AMR,CAN,DAYS0-27,BTSX,,0.1,0.14588,,,
MORT_100,CH4,PUBLISHED,2002,AMR,CAN,YEARS0-4,BTSX,,2,2,,,
MORT_200,CH4,PUBLISHED,2011,AMR,CAN,DAYS0-27,BTSX,,0,0.00499,,,
MORT_100,CH4,PUBLISHED,2003,AMR,CAN,DAYS0-27,BTSX,,2,2,,,
MORT_200,CH4,PUBLISHED,2012,AMR,CAN,DAYS0-27,BTSX,,0,0.00496,,,
MORT_200,CH4,PUBLISHED,2000,AMR,CAN,YEARS0-4,BTSX,,0,0.01563,,,
MORT_300,CH4,PUBLISHED,2002,AMR,CAN,MONTHS1-59,BTSX,,0,0,,,
MORT_100,CH4,PUBLISHED,2007,AMR,CAN,YEARS0-4,BTSX,,2,2,,,
MORT_200,CH4,PUBLISHED,2008,AMR,CAN,MONTHS1-59,BTSX,,0,0.00325,,,
MORT_300,CH4,PUBLISHED,2009,AMR,CAN,YEARS0-4,BTSX,,0.1,0.1478,,,
MORT_200,CH4,PUBLISHED,2003,AMR,CAN,YEARS0-4,BTSX,,0,0.00985,,,
MORT_100,CH4,PUBLISHED,2000,AMR,CAN,YEARS0-4,BTSX,,5,5.02267,,,
MORT_300,CH4,PUBLISHED,2006,AMR,CAN,MONTHS1-59,BTSX,,0,0,,,
MORT_200,CH4,PUBLISHED,2005,AMR,CAN,YEARS0-4,BTSX,,0,0.00937,,,
MORT_300,CH4,PUBLISHED,2012,AMR,CAN,MONTHS1-59,BTSX,,0.1,0.08167,,,
MORT_200,CH4,PUBLISHED,2011,AMR,CAN,MONTHS1-59,BTSX,,0,0.00162,,,
MORT_100,CH4,PUBLISHED,2010,AMR,CAN,MONTHS1-59,BTSX,,1,0.67014,,,
MORT_200,CH4,PUBLISHED,2012,AMR,CAN,MONTHS1-59,BTSX,,0,0.00154,,,
MORT_100,CH4,PUBLISHED,2013,AMR,CAN,DAYS0-27,BTSX,,2,2.00504,,,
MORT_300,CH4,PUBLISHED,2008,AMR,CAN,MONTHS1-59,BTSX,,0.2,0.1507,,,
MORT_200,CH4,PUBLISHED,2005,AMR,CAN,MONTHS1-59,BTSX,,0,0.00362,,,
MORT_200,CH4,PUBLISHED,2013,AMR,CAN,DAYS0-27,BTSX,,0,0.00496,,,
MORT_100,CH4,PUBLISHED,2011,AMR,CAN,YEARS0-4,BTSX,,3,2.64805,,,
MORT_300,CH4,PUBLISHED,2001,AMR,CAN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH4,PUBLISHED,2005,AMR,CAN,DAYS0-27,BTSX,,0.2,0.15528,,,
MORT_300,CH4,PUBLISHED,2004,AMR,CAN,YEARS0-4,BTSX,,0.1,0.09676,,,
MORT_100,CH4,PUBLISHED,2009,AMR,CAN,DAYS0-27,BTSX,,2,2,,,
MORT_300,CH4,PUBLISHED,2003,AMR,CAN,YEARS0-4,BTSX,,0.2,0.16022,,,
MORT_100,CH4,PUBLISHED,2001,AMR,CAN,YEARS0-4,BTSX,,2,2,,,
MORT_200,CH4,PUBLISHED,2001,AMR,CAN,DAYS0-27,BTSX,,0,0.00629,,,
MORT_100,CH4,PUBLISHED,2003,AMR,CAN,MONTHS1-59,BTSX,,1,1.23159,,,
MORT_200,CH4,PUBLISHED,2000,AMR,CAN,DAYS0-27,BTSX,,0,0.00623,,,
MORT_300,CH4,PUBLISHED,2002,AMR,CAN,YEARS0-4,BTSX,,0.1,0.09935,,,
MORT_200,CH4,PUBLISHED,2006,AMR,CAN,YEARS0-4,BTSX,,0,0.00558,,,
MORT_200,CH4,PUBLISHED,2009,AMR,CAN,MONTHS1-59,BTSX,,0,0.00322,,,
MORT_100,CH4,PUBLISHED,2011,AMR,CAN,MONTHS1-59,BTSX,,1,0.64805,,,
MORT_100,CH4,PUBLISHED,2004,AMR,CAN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH4,PUBLISHED,2004,AMR,CAN,DAYS0-27,BTSX,,0.2,0.16,,,
MORT_200,CH4,PUBLISHED,2008,AMR,CAN,YEARS0-4,BTSX,,0,0.00852,,,
MORT_100,CH4,PUBLISHED,2012,AMR,CAN,YEARS0-4,BTSX,,3,2.62072,,,
MORT_200,CH4,PUBLISHED,2010,AMR,CAN,MONTHS1-59,BTSX,,0,0.00169,,,
MORT_100,CH4,PUBLISHED,2006,AMR,CAN,YEARS0-4,BTSX,,2,2,,,
MORT_300,CH4,PUBLISHED,2005,AMR,CAN,MONTHS1-59,BTSX,,0.2,0.15147,,,
MORT_100,CH4,PUBLISHED,2006,AMR,CAN,DAYS0-27,BTSX,,2,2,,,
MORT_200,CH4,PUBLISHED,2009,AMR,CAN,YEARS0-4,BTSX,,0,0.00837,,,
MORT_300,CH4,PUBLISHED,2006,AMR,CAN,YEARS0-4,BTSX,,0.1,0.09333,,,
MORT_300,CH4,PUBLISHED,2008,AMR,CAN,DAYS0-27,BTSX,,0.1,0.14631,,,
MORT_200,CH4,PUBLISHED,2011,AMR,CAN,YEARS0-4,BTSX,,0,0.00661,,,
MORT_200,CH4,PUBLISHED,2013,AMR,CAN,MONTHS1-59,BTSX,,0,0.00147,,,
MORT_200,CH4,PUBLISHED,2004,AMR,CAN,DAYS0-27,BTSX,,0,0.00592,,,
MORT_200,CH4,PUBLISHED,2001,AMR,CAN,MONTHS1-59,BTSX,,0,0,,,
MORT_100,CH4,PUBLISHED,2003,AMR,CAN,YEARS0-4,BTSX,,3,3.23159,,,
MORT_300,CH4,PUBLISHED,2001,AMR,CAN,DAYS0-27,BTSX,,0.2,0.16556,,,
MORT_100,CH4,PUBLISHED,2013,AMR,CAN,YEARS0-4,BTSX,,3,2.59717,,,
MORT_100,CH4,PUBLISHED,2009,AMR,CAN,MONTHS1-59,BTSX,,1,1.2531,,,
MORT_100,CH4,PUBLISHED,2012,AMR,CAN,DAYS0-27,BTSX,,2,2,,,
MORT_300,CH4,PUBLISHED,2009,AMR,CAN,MONTHS1-59,BTSX,,0.2,0.15644,,,
MORT_300,CH4,PUBLISHED,2011,AMR,CAN,MONTHS1-59,BTSX,,0.1,0.08193,,,
MORT_300,CH4,PUBLISHED,2013,AMR,CAN,YEARS0-4,BTSX,,0.1,0.12373,,,
MORT_100,CH4,PUBLISHED,2002,AMR,CAN,DAYS0-27,BTSX,,2,2,,,
MORT_100,CH4,PUBLISHED,2013,AMR,CAN,MONTHS1-59,BTSX,,1,0.59214,,,
MORT_100,CH4,PUBLISHED,2002,AMR,CAN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH4,PUBLISHED,2004,AMR,CAN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH4,PUBLISHED,2003,AMR,CAN,MONTHS1-59,BTSX,,0.2,0.15337,,,
MORT_300,CH4,PUBLISHED,2011,AMR,CAN,YEARS0-4,BTSX,,0.1,0.12299,,,
MORT_100,CH4,PUBLISHED,2007,AMR,CAN,DAYS0-27,BTSX,,2,2,,,
MORT_300,CH4,PUBLISHED,2007,AMR,CAN,DAYS0-27,BTSX,,0.1,0.14631,,,
MORT_200,CH4,PUBLISHED,2003,AMR,CAN,DAYS0-27,BTSX,,0,0.0061,,,
MORT_300,CH4,PUBLISHED,2009,AMR,CAN,DAYS0-27,BTSX,,0.1,0.14286,,,
MORT_200,CH4,PUBLISHED,2006,AMR,CAN,DAYS0-27,BTSX,,0,0.00558,,,
MORT_300,CH4,PUBLISHED,2002,AMR,CAN,DAYS0-27,BTSX,,0.2,0.1642,,,
MORT_300,CH4,PUBLISHED,2007,AMR,CAN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH4,PUBLISHED,2011,AMR,CAN,DAYS0-27,BTSX,,0.1,0.14684,,,
MORT_100,CH4,PUBLISHED,2005,AMR,CAN,MONTHS1-59,BTSX,,1,1.26171,,,
MORT_100,CH4,PUBLISHED,2004,AMR,CAN,YEARS0-4,BTSX,,2,2,,,
MORT_200,CH4,PUBLISHED,2009,AMR,CAN,DAYS0-27,BTSX,,0,0.00514,,,
MORT_100,CH4,PUBLISHED,2007,AMR,CAN,MONTHS1-59,BTSX,,0,0,,,
MORT_200,CH4,PUBLISHED,2000,AMR,CAN,MONTHS1-59,BTSX,,0,0.00941,,,
MORT_200,CH4,PUBLISHED,2001,AMR,CAN,YEARS0-4,BTSX,,0,0.00629,,,
MORT_100,CH4,PUBLISHED,2008,AMR,CAN,DAYS0-27,BTSX,,2,2,,,
MORT_300,CH4,PUBLISHED,2010,AMR,CAN,DAYS0-27,BTSX,,0.1,0.1444,,,
MORT_100,CH4,PUBLISHED,2001,AMR,CAN,DAYS0-27,BTSX,,2,2,,,
MORT_200,CH4,PUBLISHED,2007,AMR,CAN,YEARS0-4,BTSX,,0,0.00541,,,
MORT_300,CH4,PUBLISHED,2003,AMR,CAN,DAYS0-27,BTSX,,0.2,0.16474,,,
MORT_200,CH4,PUBLISHED,2010,AMR,CAN,YEARS0-4,BTSX,,0,0.00675,,,
MORT_300,CH4,PUBLISHED,2001,AMR,CAN,YEARS0-4,BTSX,,0.1,0.0997,,,
MORT_200,CH4,PUBLISHED,2002,AMR,CAN,DAYS0-27,BTSX,,0,0.00624,,,
MORT_200,CH4,PUBLISHED,2002,AMR,CAN,MONTHS1-59,BTSX,,0,0,,,
MORT_100,CH4,PUBLISHED,2010,AMR,CAN,YEARS0-4,BTSX,,3,2.67014,,,
MORT_300,CH4,PUBLISHED,2006,AMR,CAN,DAYS0-27,BTSX,,0.2,0.15072,,,
MORT_200,CH4,PUBLISHED,2007,AMR,CAN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH4,PUBLISHED,2000,AMR,CAN,DAYS0-27,BTSX,,0.2,0.1638,,,
MORT_300,CH4,PUBLISHED,2012,AMR,CAN,YEARS0-4,BTSX,,0.1,0.12298,,,
MORT_200,CH4,PUBLISHED,2005,AMR,CAN,DAYS0-27,BTSX,,0,0.00574,,,
MORT_300,CH4,PUBLISHED,2000,AMR,CAN,YEARS0-4,BTSX,,0.2,0.24609,,,
MORT_200,CH4,PUBLISHED,2012,AMR,CAN,YEARS0-4,BTSX,,0,0.0065,,,
MORT_100,CH4,PUBLISHED,2000,AMR,CAN,DAYS0-27,BTSX,,2,2,,,
MORT_200,CH4,PUBLISHED,2002,AMR,CAN,YEARS0-4,BTSX,,0,0.00624,,,
MORT_200,CH4,PUBLISHED,2013,AMR,CAN,YEARS0-4,BTSX,,0,0.00643,,,
MORT_100,CH4,PUBLISHED,2005,AMR,CAN,DAYS0-27,BTSX,,2,2,,,
MORT_200,CH4,PUBLISHED,2008,AMR,CAN,DAYS0-27,BTSX,,0,0.00527,,,
MORT_100,CH4,PUBLISHED,2011,AMR,CAN,DAYS0-27,BTSX,,2,2,,,
MORT_200,CH4,PUBLISHED,2007,AMR,CAN,DAYS0-27,BTSX,,0,0.00541,,,
MORT_300,CH4,PUBLISHED,2013,AMR,CAN,MONTHS1-59,BTSX,,0.1,0.08167,,,
MORT_200,CH4,PUBLISHED,2004,AMR,CAN,YEARS0-4,BTSX,,0,0.00592,,,
MORT_300,CH4,PUBLISHED,2000,AMR,CAN,MONTHS1-59,BTSX,,0.4,0.36862,,,
MORT_100,CH4,PUBLISHED,2005,AMR,CAN,YEARS0-4,BTSX,,3,3.26171,,,
MORT_300,CH4,PUBLISHED,2008,AMR,CAN,YEARS0-4,BTSX,,0.1,0.14795,,,
MORT_300,CH4,PUBLISHED,2007,AMR,CAN,YEARS0-4,BTSX,,0.1,0.09229,,,
MORT_100,CH4,PUBLISHED,2008,AMR,CAN,MONTHS1-59,BTSX,,1,1.23577,,,
MORT_300,CH4,PUBLISHED,2010,AMR,CAN,MONTHS1-59,BTSX,,0.1,0.08213,,,
MORT_100,CH4,PUBLISHED,2001,AMR,CAN,MONTHS1-59,BTSX,,0,0,,,
MORT_100,CH4,PUBLISHED,2009,AMR,CAN,YEARS0-4,BTSX,,3,3.2531,,,
MORT_200,CH4,PUBLISHED,2009,EUR,CHE,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH4,PUBLISHED,2011,EUR,CHE,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH4,PUBLISHED,2009,EUR,CHE,YEARS0-4,BTSX,,0.4,0.37362,,,
MORT_300,CH4,PUBLISHED,2003,EUR,CHE,YEARS0-4,BTSX,,0,0,,,
MORT_200,CH4,PUBLISHED,2002,EUR,CHE,MONTHS1-59,BTSX,,0,0,,,
MORT_200,CH4,PUBLISHED,2001,EUR,CHE,MONTHS1-59,BTSX,,0,0.01665,,,
MORT_100,CH4,PUBLISHED,2001,EUR,CHE,YEARS0-4,BTSX,,1,1.22523,,,
MORT_300,CH4,PUBLISHED,2005,EUR,CHE,DAYS0-27,BTSX,,0,0,,,
MORT_100,CH4,PUBLISHED,2000,EUR,CHE,YEARS0-4,BTSX,,0,0,,,
MORT_100,CH4,PUBLISHED,2002,EUR,CHE,DAYS0-27,BTSX,,0,0,,,
MORT_200,CH4,PUBLISHED,2008,EUR,CHE,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH4,PUBLISHED,2000,EUR,CHE,MONTHS1-59,BTSX,,0,0,,,
MORT_100,CH4,PUBLISHED,2012,EUR,CHE,YEARS0-4,BTSX,,0,0.31569,,,
MORT_100,CH4,PUBLISHED,2004,EUR,CHE,MONTHS1-59,BTSX,,0,0,,,
MORT_100,CH4,PUBLISHED,2008,EUR,CHE,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH4,PUBLISHED,2007,EUR,CHE,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH4,PUBLISHED,2001,EUR,CHE,MONTHS1-59,BTSX,,0.7,0.7293,,,
MORT_100,CH4,PUBLISHED,2010,EUR,CHE,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH4,PUBLISHED,2012,EUR,CHE,MONTHS1-59,BTSX,,0.3,0.29782,,,
MORT_300,CH4,PUBLISHED,2006,EUR,CHE,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH4,PUBLISHED,2008,EUR,CHE,YEARS0-4,BTSX,,0,0,,,
MORT_300,CH4,PUBLISHED,2010,EUR,CHE,DAYS0-27,BTSX,,0,0,,,
MORT_200,CH4,PUBLISHED,2005,EUR,CHE,MONTHS1-59,BTSX,,0,0,,,
MORT_200,CH4,PUBLISHED,2011,EUR,CHE,DAYS0-27,BTSX,,0,0,,,
MORT_300,CH4,PUBLISHED,2013,EUR,CHE,MONTHS1-59,BTSX,,0.3,0.29782,,,
MORT_100,CH4,PUBLISHED,2001,EUR,CHE,DAYS0-27,BTSX,,0,0,,,
